"LibraryCode"	"LibraryBarcode"	"reads_unclassified"	"FlowCellSerial"	"protocol_group_id"	"SeqRunID"	"SeqDate"	"SeqDateTime"
"hdz9"	22	10891	"AWN500"	"PL8-9"	"PL009"	2024-08-16	2024-08-16 18:56:41.056086
"hdz9"	23	5263	"AWN500"	"PL8-9"	"PL009"	2024-08-16	2024-08-16 18:56:41.056086
"hdz9"	24	27	"AWN500"	"PL8-9"	"PL009"	2024-08-16	2024-08-16 18:56:41.056086
"hdz10"	1	4843	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915
"hdz10"	2	3609	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915
"hdz10"	3	3165	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915
"hdz10"	4	2259	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915
"hdz10"	5	0	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915
"hdz10"	6	2998	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915
"hdz10"	7	0	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915
"hdz10"	8	4202	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915
"hdz10"	9	3500	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915
"hdz10"	10	1597	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915
"hdz10"	11	3596	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915
"hdz10"	12	4534	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915
"hdz10"	13	4011	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915
"hdz10"	14	3401	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915
"hdz10"	15	4981	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915
"hdz10"	16	2315	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915
"hdz10"	17	5065	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915
"hdz10"	18	5010	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915
"hdz10"	19	2074	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915
"hdz10"	20	3587	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915
"hdz10"	21	5895	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915
"hdz10"	22	2754	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915
"hdz10"	23	6233	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915
"hdz10"	24	1	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915
"hdz11"	1	15054	"AVN953"	"HDZ-PL011"	"PL011"	2024-08-21	2024-08-21 21:19:53.872014
"hdz11"	2	14207	"AVN953"	"HDZ-PL011"	"PL011"	2024-08-21	2024-08-21 21:19:53.872014
"hdz11"	3	14968	"AVN953"	"HDZ-PL011"	"PL011"	2024-08-21	2024-08-21 21:19:53.872014
"hdz11"	4	11885	"AVN953"	"HDZ-PL011"	"PL011"	2024-08-21	2024-08-21 21:19:53.872014
"hdz11"	5	5981	"AVN953"	"HDZ-PL011"	"PL011"	2024-08-21	2024-08-21 21:19:53.872014
"hdz11"	6	12502	"AVN953"	"HDZ-PL011"	"PL011"	2024-08-21	2024-08-21 21:19:53.872014
"hdz11"	7	8982	"AVN953"	"HDZ-PL011"	"PL011"	2024-08-21	2024-08-21 21:19:53.872014
"hdz11"	8	13918	"AVN953"	"HDZ-PL011"	"PL011"	2024-08-21	2024-08-21 21:19:53.872014
"hdz11"	9	12222	"AVN953"	"HDZ-PL011"	"PL011"	2024-08-21	2024-08-21 21:19:53.872014
"hdz11"	10	8728	"AVN953"	"HDZ-PL011"	"PL011"	2024-08-21	2024-08-21 21:19:53.872014
"hdz11"	11	11652	"AVN953"	"HDZ-PL011"	"PL011"	2024-08-21	2024-08-21 21:19:53.872014
"hdz11"	12	12954	"AVN953"	"HDZ-PL011"	"PL011"	2024-08-21	2024-08-21 21:19:53.872014
"hdz11"	13	13115	"AVN953"	"HDZ-PL011"	"PL011"	2024-08-21	2024-08-21 21:19:53.872014
"hdz11"	14	12686	"AVN953"	"HDZ-PL011"	"PL011"	2024-08-21	2024-08-21 21:19:53.872014
"hdz11"	15	14987	"AVN953"	"HDZ-PL011"	"PL011"	2024-08-21	2024-08-21 21:19:53.872014
"hdz11"	16	10826	"AVN953"	"HDZ-PL011"	"PL011"	2024-08-21	2024-08-21 21:19:53.872014
"hdz11"	17	19760	"AVN953"	"HDZ-PL011"	"PL011"	2024-08-21	2024-08-21 21:19:53.872014
"hdz11"	18	19730	"AVN953"	"HDZ-PL011"	"PL011"	2024-08-21	2024-08-21 21:19:53.872014
"hdz11"	19	10800	"AVN953"	"HDZ-PL011"	"PL011"	2024-08-21	2024-08-21 21:19:53.872014
"hdz11"	20	3675	"AVN953"	"HDZ-PL011"	"PL011"	2024-08-21	2024-08-21 21:19:53.872014
"hdz11"	21	16165	"AVN953"	"HDZ-PL011"	"PL011"	2024-08-21	2024-08-21 21:19:53.872014
"hdz11"	22	16651	"AVN953"	"HDZ-PL011"	"PL011"	2024-08-21	2024-08-21 21:19:53.872014
"hdz11"	23	12083	"AVN953"	"HDZ-PL011"	"PL011"	2024-08-21	2024-08-21 21:19:53.872014
"hdz11"	24	55	"AVN953"	"HDZ-PL011"	"PL011"	2024-08-21	2024-08-21 21:19:53.872014
"hdz12"	1	8933	"AVN769"	"PL12-13"	"PL012"	2024-08-30	2024-08-30 17:37:27.777913
"hdz12"	2	5802	"AVN769"	"PL12-13"	"PL012"	2024-08-30	2024-08-30 17:37:27.777913
"hdz12"	3	6669	"AVN769"	"PL12-13"	"PL012"	2024-08-30	2024-08-30 17:37:27.777913
"hdz12"	4	5519	"AVN769"	"PL12-13"	"PL012"	2024-08-30	2024-08-30 17:37:27.777913
"hdz12"	5	5214	"AVN769"	"PL12-13"	"PL012"	2024-08-30	2024-08-30 17:37:27.777913
"hdz12"	6	5918	"AVN769"	"PL12-13"	"PL012"	2024-08-30	2024-08-30 17:37:27.777913
"hdz12"	7	3631	"AVN769"	"PL12-13"	"PL012"	2024-08-30	2024-08-30 17:37:27.777913
"hdz12"	8	5254	"AVN769"	"PL12-13"	"PL012"	2024-08-30	2024-08-30 17:37:27.777913
"hdz12"	9	4230	"AVN769"	"PL12-13"	"PL012"	2024-08-30	2024-08-30 17:37:27.777913
"hdz12"	10	2291	"AVN769"	"PL12-13"	"PL012"	2024-08-30	2024-08-30 17:37:27.777913
"hdz12"	11	6919	"AVN769"	"PL12-13"	"PL012"	2024-08-30	2024-08-30 17:37:27.777913
"hdz12"	12	8012	"AVN769"	"PL12-13"	"PL012"	2024-08-30	2024-08-30 17:37:27.777913
"hdz12"	13	3559	"AVN769"	"PL12-13"	"PL012"	2024-08-30	2024-08-30 17:37:27.777913
"hdz12"	14	5136	"AVN769"	"PL12-13"	"PL012"	2024-08-30	2024-08-30 17:37:27.777913
"hdz12"	15	7376	"AVN769"	"PL12-13"	"PL012"	2024-08-30	2024-08-30 17:37:27.777913
"hdz12"	16	6103	"AVN769"	"PL12-13"	"PL012"	2024-08-30	2024-08-30 17:37:27.777913
"hdz12"	17	9422	"AVN769"	"PL12-13"	"PL012"	2024-08-30	2024-08-30 17:37:27.777913
"hdz12"	18	7441	"AVN769"	"PL12-13"	"PL012"	2024-08-30	2024-08-30 17:37:27.777913
"hdz12"	19	2870	"AVN769"	"PL12-13"	"PL012"	2024-08-30	2024-08-30 17:37:27.777913
"hdz12"	20	5265	"AVN769"	"PL12-13"	"PL012"	2024-08-30	2024-08-30 17:37:27.777913
"hdz12"	21	8654	"AVN769"	"PL12-13"	"PL012"	2024-08-30	2024-08-30 17:37:27.777913
"hdz12"	22	3965	"AVN769"	"PL12-13"	"PL012"	2024-08-30	2024-08-30 17:37:27.777913
"hdz12"	23	6164	"AVN769"	"PL12-13"	"PL012"	2024-08-30	2024-08-30 17:37:27.777913
"hdz12"	24	33	"AVN769"	"PL12-13"	"PL012"	2024-08-30	2024-08-30 17:37:27.777913
"hdz13"	1	8735	"AVP114"	"PL12-13"	"PL013"	2024-08-30	2024-08-30 17:37:28.176954
"hdz13"	2	5240	"AVP114"	"PL12-13"	"PL013"	2024-08-30	2024-08-30 17:37:28.176954
"hdz13"	3	9409	"AVP114"	"PL12-13"	"PL013"	2024-08-30	2024-08-30 17:37:28.176954
"hdz13"	4	6325	"AVP114"	"PL12-13"	"PL013"	2024-08-30	2024-08-30 17:37:28.176954
"hdz13"	5	3959	"AVP114"	"PL12-13"	"PL013"	2024-08-30	2024-08-30 17:37:28.176954
"hdz13"	6	8195	"AVP114"	"PL12-13"	"PL013"	2024-08-30	2024-08-30 17:37:28.176954
"hdz13"	7	7588	"AVP114"	"PL12-13"	"PL013"	2024-08-30	2024-08-30 17:37:28.176954
"hdz13"	8	1558	"AVP114"	"PL12-13"	"PL013"	2024-08-30	2024-08-30 17:37:28.176954
"hdz13"	9	3709	"AVP114"	"PL12-13"	"PL013"	2024-08-30	2024-08-30 17:37:28.176954
"hdz13"	10	5403	"AVP114"	"PL12-13"	"PL013"	2024-08-30	2024-08-30 17:37:28.176954
"hdz13"	11	5763	"AVP114"	"PL12-13"	"PL013"	2024-08-30	2024-08-30 17:37:28.176954
"hdz13"	12	7980	"AVP114"	"PL12-13"	"PL013"	2024-08-30	2024-08-30 17:37:28.176954
"hdz13"	13	8380	"AVP114"	"PL12-13"	"PL013"	2024-08-30	2024-08-30 17:37:28.176954
"hdz13"	14	7712	"AVP114"	"PL12-13"	"PL013"	2024-08-30	2024-08-30 17:37:28.176954
"hdz13"	15	833	"AVP114"	"PL12-13"	"PL013"	2024-08-30	2024-08-30 17:37:28.176954
"hdz13"	16	5331	"AVP114"	"PL12-13"	"PL013"	2024-08-30	2024-08-30 17:37:28.176954
"hdz13"	17	8079	"AVP114"	"PL12-13"	"PL013"	2024-08-30	2024-08-30 17:37:28.176954
"hdz13"	18	7572	"AVP114"	"PL12-13"	"PL013"	2024-08-30	2024-08-30 17:37:28.176954
"hdz13"	19	7403	"AVP114"	"PL12-13"	"PL013"	2024-08-30	2024-08-30 17:37:28.176954
"hdz13"	20	4613	"AVP114"	"PL12-13"	"PL013"	2024-08-30	2024-08-30 17:37:28.176954
"hdz13"	21	9358	"AVP114"	"PL12-13"	"PL013"	2024-08-30	2024-08-30 17:37:28.176954
"hdz13"	22	9821	"AVP114"	"PL12-13"	"PL013"	2024-08-30	2024-08-30 17:37:28.176954
"hdz13"	23	12009	"AVP114"	"PL12-13"	"PL013"	2024-08-30	2024-08-30 17:37:28.176954
"hdz13"	24	29	"AVP114"	"PL12-13"	"PL013"	2024-08-30	2024-08-30 17:37:28.176954
"hdz14"	1	13793	"AVP124"	"PL014"	"PL14"	2024-09-06	2024-09-06 18:04:40.927986
"hdz14"	2	10460	"AVP124"	"PL014"	"PL14"	2024-09-06	2024-09-06 18:04:40.927986
"hdz14"	3	12572	"AVP124"	"PL014"	"PL14"	2024-09-06	2024-09-06 18:04:40.927986
"hdz14"	4	12359	"AVP124"	"PL014"	"PL14"	2024-09-06	2024-09-06 18:04:40.927986
"hdz14"	5	4313	"AVP124"	"PL014"	"PL14"	2024-09-06	2024-09-06 18:04:40.927986
"hdz14"	6	7988	"AVP124"	"PL014"	"PL14"	2024-09-06	2024-09-06 18:04:40.927986
"hdz14"	7	3875	"AVP124"	"PL014"	"PL14"	2024-09-06	2024-09-06 18:04:40.927986
"hdz14"	8	9263	"AVP124"	"PL014"	"PL14"	2024-09-06	2024-09-06 18:04:40.927986
"hdz14"	9	5447	"AVP124"	"PL014"	"PL14"	2024-09-06	2024-09-06 18:04:40.927986
"hdz14"	10	7843	"AVP124"	"PL014"	"PL14"	2024-09-06	2024-09-06 18:04:40.927986
"hdz14"	11	9776	"AVP124"	"PL014"	"PL14"	2024-09-06	2024-09-06 18:04:40.927986
"hdz14"	12	11664	"AVP124"	"PL014"	"PL14"	2024-09-06	2024-09-06 18:04:40.927986
"hdz14"	13	10976	"AVP124"	"PL014"	"PL14"	2024-09-06	2024-09-06 18:04:40.927986
"hdz14"	14	9703	"AVP124"	"PL014"	"PL14"	2024-09-06	2024-09-06 18:04:40.927986
"hdz14"	15	12974	"AVP124"	"PL014"	"PL14"	2024-09-06	2024-09-06 18:04:40.927986
"hdz14"	16	2478	"AVP124"	"PL014"	"PL14"	2024-09-06	2024-09-06 18:04:40.927986
"hdz14"	17	11488	"AVP124"	"PL014"	"PL14"	2024-09-06	2024-09-06 18:04:40.927986
"hdz14"	18	9664	"AVP124"	"PL014"	"PL14"	2024-09-06	2024-09-06 18:04:40.927986
"hdz14"	19	7550	"AVP124"	"PL014"	"PL14"	2024-09-06	2024-09-06 18:04:40.927986
"hdz14"	20	7691	"AVP124"	"PL014"	"PL14"	2024-09-06	2024-09-06 18:04:40.927986
"hdz14"	21	16	"AVP124"	"PL014"	"PL14"	2024-09-06	2024-09-06 18:04:40.927986
"hdz14"	22	6776	"AVP124"	"PL014"	"PL14"	2024-09-06	2024-09-06 18:04:40.927986
"hdz14"	23	5392	"AVP124"	"PL014"	"PL14"	2024-09-06	2024-09-06 18:04:40.927986
"hdz14"	24	35	"AVP124"	"PL014"	"PL14"	2024-09-06	2024-09-06 18:04:40.927986
"hdz15"	1	19471	"AVN883"	"PL015"	"PL15"	2024-09-09	2024-09-09 18:48:59.845521
"hdz15"	2	14512	"AVN883"	"PL015"	"PL15"	2024-09-09	2024-09-09 18:48:59.845521
"hdz15"	3	17269	"AVN883"	"PL015"	"PL15"	2024-09-09	2024-09-09 18:48:59.845521
"hdz15"	4	12526	"AVN883"	"PL015"	"PL15"	2024-09-09	2024-09-09 18:48:59.845521
"hdz15"	5	8635	"AVN883"	"PL015"	"PL15"	2024-09-09	2024-09-09 18:48:59.845521
"hdz15"	6	5409	"AVN883"	"PL015"	"PL15"	2024-09-09	2024-09-09 18:48:59.845521
"hdz15"	7	13203	"AVN883"	"PL015"	"PL15"	2024-09-09	2024-09-09 18:48:59.845521
"hdz15"	8	9411	"AVN883"	"PL015"	"PL15"	2024-09-09	2024-09-09 18:48:59.845521
"hdz15"	9	10695	"AVN883"	"PL015"	"PL15"	2024-09-09	2024-09-09 18:48:59.845521
"hdz15"	10	7380	"AVN883"	"PL015"	"PL15"	2024-09-09	2024-09-09 18:48:59.845521
"hdz15"	11	12800	"AVN883"	"PL015"	"PL15"	2024-09-09	2024-09-09 18:48:59.845521
"hdz15"	12	13154	"AVN883"	"PL015"	"PL15"	2024-09-09	2024-09-09 18:48:59.845521
"hdz15"	13	12541	"AVN883"	"PL015"	"PL15"	2024-09-09	2024-09-09 18:48:59.845521
"hdz15"	14	12525	"AVN883"	"PL015"	"PL15"	2024-09-09	2024-09-09 18:48:59.845521
"hdz15"	15	7139	"AVN883"	"PL015"	"PL15"	2024-09-09	2024-09-09 18:48:59.845521
"hdz15"	16	14550	"AVN883"	"PL015"	"PL15"	2024-09-09	2024-09-09 18:48:59.845521
"hdz15"	17	18534	"AVN883"	"PL015"	"PL15"	2024-09-09	2024-09-09 18:48:59.845521
"hdz15"	18	15281	"AVN883"	"PL015"	"PL15"	2024-09-09	2024-09-09 18:48:59.845521
"hdz15"	19	14167	"AVN883"	"PL015"	"PL15"	2024-09-09	2024-09-09 18:48:59.845521
"hdz15"	20	13789	"AVN883"	"PL015"	"PL15"	2024-09-09	2024-09-09 18:48:59.845521
"hdz15"	21	18306	"AVN883"	"PL015"	"PL15"	2024-09-09	2024-09-09 18:48:59.845521
"hdz15"	22	13666	"AVN883"	"PL015"	"PL15"	2024-09-09	2024-09-09 18:48:59.845521
"hdz15"	23	19210	"AVN883"	"PL015"	"PL15"	2024-09-09	2024-09-09 18:48:59.845521
"hdz15"	24	75	"AVN883"	"PL015"	"PL15"	2024-09-09	2024-09-09 18:48:59.845521
"hdz16"	1	2285	"AVU071"	"PL016"	"PL16"	2024-09-20	2024-09-20 23:00:38.522417
"hdz16"	2	1616	"AVU071"	"PL016"	"PL16"	2024-09-20	2024-09-20 23:00:38.522417
"hdz16"	3	1593	"AVU071"	"PL016"	"PL16"	2024-09-20	2024-09-20 23:00:38.522417
"hdz16"	4	1268	"AVU071"	"PL016"	"PL16"	2024-09-20	2024-09-20 23:00:38.522417
"hdz16"	5	1217	"AVU071"	"PL016"	"PL16"	2024-09-20	2024-09-20 23:00:38.522417
"hdz16"	6	1036	"AVU071"	"PL016"	"PL16"	2024-09-20	2024-09-20 23:00:38.522417
"hdz16"	7	1469	"AVU071"	"PL016"	"PL16"	2024-09-20	2024-09-20 23:00:38.522417
"hdz16"	8	1599	"AVU071"	"PL016"	"PL16"	2024-09-20	2024-09-20 23:00:38.522417
"hdz16"	9	1619	"AVU071"	"PL016"	"PL16"	2024-09-20	2024-09-20 23:00:38.522417
"hdz16"	10	1436	"AVU071"	"PL016"	"PL16"	2024-09-20	2024-09-20 23:00:38.522417
"hdz16"	11	1826	"AVU071"	"PL016"	"PL16"	2024-09-20	2024-09-20 23:00:38.522417
"hdz16"	12	1651	"AVU071"	"PL016"	"PL16"	2024-09-20	2024-09-20 23:00:38.522417
"hdz16"	13	1716	"AVU071"	"PL016"	"PL16"	2024-09-20	2024-09-20 23:00:38.522417
"hdz16"	14	1792	"AVU071"	"PL016"	"PL16"	2024-09-20	2024-09-20 23:00:38.522417
"hdz16"	15	1710	"AVU071"	"PL016"	"PL16"	2024-09-20	2024-09-20 23:00:38.522417
"hdz16"	16	2168	"AVU071"	"PL016"	"PL16"	2024-09-20	2024-09-20 23:00:38.522417
"hdz16"	17	1845	"AVU071"	"PL016"	"PL16"	2024-09-20	2024-09-20 23:00:38.522417
"hdz16"	18	1658	"AVU071"	"PL016"	"PL16"	2024-09-20	2024-09-20 23:00:38.522417
"hdz16"	19	1416	"AVU071"	"PL016"	"PL16"	2024-09-20	2024-09-20 23:00:38.522417
"hdz16"	20	1436	"AVU071"	"PL016"	"PL16"	2024-09-20	2024-09-20 23:00:38.522417
"hdz16"	21	2068	"AVU071"	"PL016"	"PL16"	2024-09-20	2024-09-20 23:00:38.522417
"hdz16"	22	2144	"AVU071"	"PL016"	"PL16"	2024-09-20	2024-09-20 23:00:38.522417
"hdz16"	23	1841	"AVU071"	"PL016"	"PL16"	2024-09-20	2024-09-20 23:00:38.522417
"hdz16"	24	3	"AVU071"	"PL016"	"PL16"	2024-09-20	2024-09-20 23:00:38.522417
"hdz17"	1	8690	"AWD070"	"HDZ-PL-017"	"PL017"	2024-10-25	2024-10-25 20:44:15.683118
"hdz17"	2	5024	"AWD070"	"HDZ-PL-017"	"PL017"	2024-10-25	2024-10-25 20:44:15.683118
"hdz17"	3	16894	"AWD070"	"HDZ-PL-017"	"PL017"	2024-10-25	2024-10-25 20:44:15.683118
"hdz17"	4	9279	"AWD070"	"HDZ-PL-017"	"PL017"	2024-10-25	2024-10-25 20:44:15.683118
"hdz17"	5	4254	"AWD070"	"HDZ-PL-017"	"PL017"	2024-10-25	2024-10-25 20:44:15.683118
"hdz17"	6	6956	"AWD070"	"HDZ-PL-017"	"PL017"	2024-10-25	2024-10-25 20:44:15.683118
"hdz17"	7	5933	"AWD070"	"HDZ-PL-017"	"PL017"	2024-10-25	2024-10-25 20:44:15.683118
"hdz17"	8	7163	"AWD070"	"HDZ-PL-017"	"PL017"	2024-10-25	2024-10-25 20:44:15.683118
"hdz17"	9	8063	"AWD070"	"HDZ-PL-017"	"PL017"	2024-10-25	2024-10-25 20:44:15.683118
"hdz17"	10	3276	"AWD070"	"HDZ-PL-017"	"PL017"	2024-10-25	2024-10-25 20:44:15.683118
"hdz17"	11	6080	"AWD070"	"HDZ-PL-017"	"PL017"	2024-10-25	2024-10-25 20:44:15.683118
"hdz17"	12	4723	"AWD070"	"HDZ-PL-017"	"PL017"	2024-10-25	2024-10-25 20:44:15.683118
"hdz17"	13	7468	"AWD070"	"HDZ-PL-017"	"PL017"	2024-10-25	2024-10-25 20:44:15.683118
"hdz17"	14	6339	"AWD070"	"HDZ-PL-017"	"PL017"	2024-10-25	2024-10-25 20:44:15.683118
"hdz17"	15	6130	"AWD070"	"HDZ-PL-017"	"PL017"	2024-10-25	2024-10-25 20:44:15.683118
"hdz17"	16	2952	"AWD070"	"HDZ-PL-017"	"PL017"	2024-10-25	2024-10-25 20:44:15.683118
"hdz17"	17	8607	"AWD070"	"HDZ-PL-017"	"PL017"	2024-10-25	2024-10-25 20:44:15.683118
"hdz17"	18	6474	"AWD070"	"HDZ-PL-017"	"PL017"	2024-10-25	2024-10-25 20:44:15.683118
"hdz17"	19	4804	"AWD070"	"HDZ-PL-017"	"PL017"	2024-10-25	2024-10-25 20:44:15.683118
"hdz17"	20	5231	"AWD070"	"HDZ-PL-017"	"PL017"	2024-10-25	2024-10-25 20:44:15.683118
"hdz17"	21	8812	"AWD070"	"HDZ-PL-017"	"PL017"	2024-10-25	2024-10-25 20:44:15.683118
"hdz17"	22	9546	"AWD070"	"HDZ-PL-017"	"PL017"	2024-10-25	2024-10-25 20:44:15.683118
"hdz17"	23	6111	"AWD070"	"HDZ-PL-017"	"PL017"	2024-10-25	2024-10-25 20:44:15.683118
"hdz17"	24	12	"AWD070"	"HDZ-PL-017"	"PL017"	2024-10-25	2024-10-25 20:44:15.683118
"hdz18"	1	4741	"AWC828"	"PL018"	"PL18"	2024-10-29	2024-10-29 18:36:31.207175
"hdz18"	2	4396	"AWC828"	"PL018"	"PL18"	2024-10-29	2024-10-29 18:36:31.207175
"hdz18"	3	2954	"AWC828"	"PL018"	"PL18"	2024-10-29	2024-10-29 18:36:31.207175
"hdz18"	4	3913	"AWC828"	"PL018"	"PL18"	2024-10-29	2024-10-29 18:36:31.207175
"hdz18"	5	2172	"AWC828"	"PL018"	"PL18"	2024-10-29	2024-10-29 18:36:31.207175
"hdz18"	6	2752	"AWC828"	"PL018"	"PL18"	2024-10-29	2024-10-29 18:36:31.207175
"hdz18"	7	4287	"AWC828"	"PL018"	"PL18"	2024-10-29	2024-10-29 18:36:31.207175
"hdz18"	8	2859	"AWC828"	"PL018"	"PL18"	2024-10-29	2024-10-29 18:36:31.207175
"hdz18"	9	3238	"AWC828"	"PL018"	"PL18"	2024-10-29	2024-10-29 18:36:31.207175
"hdz18"	10	2232	"AWC828"	"PL018"	"PL18"	2024-10-29	2024-10-29 18:36:31.207175
"hdz18"	11	3875	"AWC828"	"PL018"	"PL18"	2024-10-29	2024-10-29 18:36:31.207175
"hdz18"	12	3682	"AWC828"	"PL018"	"PL18"	2024-10-29	2024-10-29 18:36:31.207175
"hdz18"	13	2131	"AWC828"	"PL018"	"PL18"	2024-10-29	2024-10-29 18:36:31.207175
"hdz18"	14	3178	"AWC828"	"PL018"	"PL18"	2024-10-29	2024-10-29 18:36:31.207175
"hdz18"	15	4836	"AWC828"	"PL018"	"PL18"	2024-10-29	2024-10-29 18:36:31.207175
"hdz18"	16	3874	"AWC828"	"PL018"	"PL18"	2024-10-29	2024-10-29 18:36:31.207175
"hdz18"	17	4851	"AWC828"	"PL018"	"PL18"	2024-10-29	2024-10-29 18:36:31.207175
"hdz18"	18	4254	"AWC828"	"PL018"	"PL18"	2024-10-29	2024-10-29 18:36:31.207175
"hdz18"	19	5155	"AWC828"	"PL018"	"PL18"	2024-10-29	2024-10-29 18:36:31.207175
"hdz18"	20	3307	"AWC828"	"PL018"	"PL18"	2024-10-29	2024-10-29 18:36:31.207175
"hdz18"	21	5425	"AWC828"	"PL018"	"PL18"	2024-10-29	2024-10-29 18:36:31.207175
"hdz18"	22	5254	"AWC828"	"PL018"	"PL18"	2024-10-29	2024-10-29 18:36:31.207175
"hdz18"	23	5397	"AWC828"	"PL018"	"PL18"	2024-10-29	2024-10-29 18:36:31.207175
"hdz18"	24	15	"AWC828"	"PL018"	"PL18"	2024-10-29	2024-10-29 18:36:31.207175
